node_id,eigen_centrality,katz_centrality,in_degree,out_degree,foundational,frontier,rank_indeg,rank_eig,rank_katz
193932,0.0,0.003546,1,3,False,False,1381,2171,1437
102884,0.0,0.004146,1,1,False,False,1116,885,1086
102938,0.0,0.004146,1,3,False,False,1012,347,1072
143676,0.0,0.004146,1,3,False,False,1013,349,1073
42207,0.0,0.004911,1,4,False,False,1014,352,846
57764,0.0,0.003546,1,5,False,False,1015,353,1209
189721,0.0,0.003546,1,1,False,False,1396,2213,1448
126867,0.0,0.003546,1,1,False,False,1397,2214,1449
126909,0.0,0.011011,1,1,False,False,1398,2217,357
645897,0.0,0.016711,1,5,False,False,1399,2219,204
60170,0.0,0.004431,1,2,False,False,1146,1050,1048
68115,0.0,0.003546,1,0,False,False,1351,2044,1414
71336,0.0,0.003546,1,0,False,False,1352,2053,1415
72406,0.0,0.003546,1,0,False,False,1353,2058,1416
72805,0.0,0.003546,1,0,False,False,1354,2059,1417
954315,0.0,0.003546,1,2,False,False,1355,2061,1418
112099,0.0,0.003546,1,0,False,False,1387,2185,1439
135765,0.0,0.004431,1,2,False,False,1114,877,1047
37884,0.0,0.003546,1,3,False,False,1102,842,1264
753265,0.0,0.010316,1,2,False,False,1103,847,383
116790,0.0,0.003546,1,4,False,False,1104,854,1265
239800,0.0,0.004146,1,4,False,False,1105,855,1083
66809,0.0,0.003918,1,0,False,False,1349,2036,1158
562067,0.0,0.003546,1,4,False,False,1350,2042,1413
158172,0.0,0.003918,1,3,False,False,1147,1056,1145
293974,0.0,0.003546,1,5,False,False,1148,1057,1289
445938,0.0,0.003546,1,4,False,False,1149,1061,1290
431206,0.0,0.004146,1,4,False,False,1150,1070,1092
350319,0.0,0.003918,1,2,False,False,1144,1045,1144
100961,0.0,0.004254,1,2,False,False,1145,1048,1066
119712,0.0,0.003546,1,0,False,False,1394,2202,1446
121792,0.0,0.003546,1,0,False,False,1395,2206,1447
449841,0.0,0.003546,1,3,False,False,1115,880,1272
94416,0.0,0.003546,1,1,False,False,1342,1994,1409
593155,0.0,0.004289,1,1,False,False,1343,1999,1062
62607,0.0,0.003546,1,0,False,False,1344,2004,1410
662416,0.0,0.003546,1,4,False,False,1151,1079,1291
83461,0.0,0.003918,1,1,False,False,1345,2008,1157
519353,0.0,0.003546,1,3,False,False,1346,2015,1411
573535,0.0,0.004581,1,2,False,False,1347,2029,915
82090,0.0,0.003546,1,2,False,False,1348,2035,1412
128203,0.0,0.003546,1,1,False,False,1400,2224,1450
755082,0.0,0.003546,1,1,False,False,1107,859,1266
95718,0.0,0.004146,1,4,False,False,1108,860,1085
4553,0.0,0.003546,1,0,False,False,1109,861,1267
13917,0.0,0.003546,1,2,False,False,1110,867,1268
6210,0.0,0.003546,1,4,False,False,1111,870,1269
628815,0.0,0.003546,1,2,False,False,1112,871,1270
4637,0.0,0.003546,1,1,False,False,1113,872,1271
129287,0.0,0.003546,1,1,False,False,1401,2228,1451
131122,0.0,0.003546,1,0,False,False,1402,2230,1452
131317,0.0,0.003546,1,0,False,False,1403,2231,1453
132821,0.0,0.003546,1,0,False,False,1404,2232,1454
128540,0.0,0.004146,1,4,False,False,947,62,1067
141347,0.0,0.003546,1,2,False,False,948,66,1171
15670,0.0,0.003546,1,1,False,False,949,68,1172
175291,0.0,0.003918,1,5,False,False,950,70,1128
46468,0.0,0.005831,1,3,False,False,1099,825,711
101660,0.0,0.003546,1,1,False,False,1152,1094,1292
6939,0.0,0.003546,1,2,False,False,1153,1096,1293
227286,0.0,0.003546,1,4,False,False,1004,300,1202
242637,0.0,0.003546,1,3,False,False,1005,301,1203
42847,0.0,0.003546,1,4,False,False,1006,306,1204
335733,0.0,0.003918,1,2,False,False,959,101,1129
387795,0.0,0.004146,1,4,False,False,960,106,1069
7041,0.0,0.003546,1,0,False,False,1154,1100,1294
54844,0.0,0.003546,1,1,False,False,1155,1105,1295
7296,0.0,0.003546,1,0,False,False,1156,1109,1296
58453,0.0,0.007001,1,0,False,False,1339,1980,568
61073,0.0,0.003546,1,0,False,False,1340,1990,1407
61312,0.0,0.003546,1,0,False,False,1341,1991,1408
273152,0.0,0.246923,1,4,False,True,958,91,11
11093,0.0,0.006478,1,1,False,False,1100,830,610
151708,0.0,0.003546,1,1,False,False,1101,839,1263
178727,0.0,0.003546,1,1,False,False,951,71,1173
133628,0.0,0.003546,1,0,False,False,1405,2235,1455
164885,0.0,0.004146,1,2,False,False,1406,2239,1113
447224,0.0,0.004146,1,3,False,False,1407,2240,1114
134315,0.0,0.007359,1,0,False,False,1408,2243,541
134320,0.0,0.007359,1,0,False,False,1409,2244,542
32698,0.0,0.004146,1,4,False,False,1106,856,1084
105899,0.0,0.003546,1,4,False,False,1098,821,1262
135798,0.0,0.003546,1,0,False,False,1410,2247,1456
139738,0.0,0.003546,1,0,False,False,1411,2254,1457
140005,0.0,0.003546,1,0,False,False,1412,2256,1458
608191,0.0,0.00489,1,3,False,False,1413,2260,899
141596,0.0,0.003918,1,0,False,False,1414,2261,1159
143476,0.0,0.003546,1,0,False,False,1415,2263,1459
294126,0.0,0.003546,1,1,False,False,1416,2270,1460
55801,0.0,0.004581,1,2,False,False,1336,1965,914
239810,0.0,0.003546,1,1,False,False,1337,1968,1406
57932,0.0,0.006547,1,0,False,False,1338,1976,608
95586,0.0,0.003546,1,3,False,False,1157,1114,1297
141171,0.0,0.003546,1,5,False,False,1158,1118,1298
314459,0.0,0.003546,1,4,False,False,1159,1119,1299
409255,0.0,0.003546,1,1,False,False,1160,1124,1300
67292,0.0,0.003546,1,1,False,False,1007,314,1205
52835,0.0,0.003546,1,2,False,False,1020,374,1213
66594,0.0,0.004289,1,5,False,False,1090,788,1056
521251,0.0,0.003546,1,3,False,False,1091,794,1259
137956,0.0,0.003918,1,2,False,False,1163,1149,1146
709113,0.0,0.003546,1,2,False,False,1164,1151,1303
180187,0.0,0.003546,1,1,False,False,1165,1154,1304
232605,0.0,0.003546,1,2,False,False,1166,1155,1305
117315,0.0,0.006053,1,2,False,False,1330,1947,677
593022,0.0,0.003546,1,1,False,False,1331,1951,1402
459213,0.0,0.003546,1,1,False,False,1332,1954,1403
459214,0.0,0.003546,1,3,False,False,1333,1955,1404
59715,0.0,0.003546,1,3,False,False,1334,1958,1405
62634,0.0,0.004059,1,3,False,False,1335,1962,1127
31932,0.0,0.005825,1,4,False,False,1095,811,712
368431,0.0,0.003546,1,3,False,False,1096,812,1261
3932,0.0,0.008095,1,2,False,False,1097,814,485
561568,0.0,0.012525,1,2,False,False,1418,2283,294
561593,0.0,0.003546,1,1,False,False,1419,2285,1462
561610,0.0,0.004974,1,2,False,False,1420,2287,845
645084,0.0,0.003546,1,3,False,False,1421,2289,1463
397590,0.0,0.003546,1,1,False,False,1422,2297,1464
156794,0.0,0.003546,1,0,False,False,1423,2298,1465
52007,0.0,0.003546,1,1,False,False,1329,1938,1401
415693,0.0,0.006425,1,3,False,False,961,107,627
44368,0.0,0.003546,1,3,False,False,962,110,1178
55403,0.0,0.003546,1,2,False,False,1161,1141,1301
62389,0.0,0.003546,1,1,False,False,1162,1143,1302
149139,0.0,0.003546,1,0,False,False,1417,2277,1461
157805,0.0,0.003918,1,2,False,False,1016,364,1135
27230,0.0,0.003546,1,3,False,False,1017,368,1210
284414,0.0,0.003546,1,1,False,False,1018,369,1211
520471,0.0,0.003546,1,1,False,False,1019,373,1212
92065,0.0,0.003546,1,2,False,False,1088,767,1257
3237,0.0,0.003546,1,4,False,False,1089,782,1258
35343,0.0,0.003546,1,3,False,False,1085,752,1254
89335,0.0,0.003546,1,1,False,False,1167,1172,1306
217984,0.0,0.003546,1,1,False,False,1320,1919,1399
49720,0.0,0.004146,1,1,False,False,1321,1920,1104
49753,0.0,0.004146,1,1,False,False,1322,1921,1105
683355,0.0,0.004146,1,5,False,False,1323,1922,1106
289088,0.0,0.004146,1,1,False,False,1324,1925,1107
50807,0.0,0.003546,1,0,False,False,1325,1926,1400
50980,0.0,0.004146,1,1,False,False,1326,1929,1108
73972,0.0,0.004146,1,1,False,False,1327,1930,1109
51934,0.0,0.004626,1,0,False,False,1328,1935,910
192850,0.0,0.004146,1,4,False,False,1092,796,1081
272720,0.0,0.004146,1,4,False,False,1093,797,1082
509379,0.0,0.003546,1,2,False,False,1094,798,1260
189623,0.0,0.004146,1,0,False,False,1438,2347,1116
47839,0.0,0.003546,1,0,False,False,1318,1909,1397
48768,0.0,0.003546,1,0,False,False,1319,1913,1398
9513,0.0,0.004146,1,5,False,False,1168,1188,1093
102879,0.0,0.004146,1,2,False,False,1169,1189,1094
131042,0.0,0.003918,1,3,False,False,1003,297,1134
62347,0.0,0.003546,1,2,False,False,1086,760,1255
72101,0.0,0.003546,1,2,False,False,1087,764,1256
166420,0.0,0.003546,1,0,False,False,1427,2316,1469
168332,0.0,0.005457,1,0,False,False,1428,2319,794
656231,0.0,0.004431,1,1,False,False,1429,2321,1053
689152,0.0,0.004146,1,3,False,False,1430,2327,1115
177115,0.0,0.006943,1,0,False,False,1431,2329,572
158812,0.0,0.003546,1,0,False,False,1424,2300,1466
739707,0.0,0.003546,1,1,False,False,1425,2314,1467
163235,0.0,0.003546,1,0,False,False,1426,2315,1468
114189,0.0,0.003546,1,2,False,False,1170,1204,1307
158614,0.0,0.041352,1,1,False,True,1171,1205,75
10174,0.0,0.003918,1,0,False,False,1172,1210,1147
249858,0.0,0.004146,1,5,False,False,1173,1216,1095
577227,0.0,0.003546,1,1,False,False,966,134,1181
593091,0.0,0.003546,1,5,False,False,967,138,1182
253971,0.0,0.003546,1,1,False,False,1315,1882,1394
606479,0.0,0.003546,1,2,False,False,1316,1883,1395
46470,0.0,0.003546,1,0,False,False,1317,1897,1396
177993,0.0,0.003546,1,1,False,False,1432,2330,1470
16461,0.0,0.003546,1,2,False,False,1084,744,1253
179706,0.0,0.003918,1,0,False,False,1433,2336,1160
180301,0.0,0.003546,1,0,False,False,1434,2337,1471
182093,0.0,0.003918,1,0,False,False,1435,2340,1161
650814,0.0,0.003546,1,1,False,False,1436,2342,1472
187260,0.0,0.003546,1,0,False,False,1437,2343,1473
228990,0.0,0.003546,1,0,False,False,1454,2398,1487
576725,0.0,0.003918,1,2,False,False,964,132,1130
576795,0.0,0.003546,1,3,False,False,965,133,1180
259772,0.0,0.003546,1,1,False,False,1174,1224,1308
47570,0.0,0.003918,1,1,False,False,1175,1225,1148
54550,0.0,0.006842,1,1,False,False,1176,1226,591
87363,0.0,0.004146,1,4,False,False,1001,273,1071
654177,0.0,0.003546,1,4,False,False,1082,713,1251
8832,0.0,0.003546,1,1,False,False,1083,715,1252
193918,0.0,0.003546,1,0,False,False,1439,2357,1474
215912,0.0,0.004785,1,2,False,False,1440,2361,903
248823,0.0,0.003546,1,1,False,False,1441,2363,1475
377303,0.0,0.003546,1,1,False,False,1442,2364,1476
199571,0.0,0.003546,1,0,False,False,1443,2366,1477
643734,0.0,0.003546,1,2,False,False,1444,2367,1478
202522,0.0,0.003546,1,0,False,False,1445,2369,1479
43165,0.0,0.003546,1,0,False,False,1312,1872,1391
34355,0.0,0.003546,1,2,False,False,1002,280,1201
31349,0.0,0.003546,1,4,False,False,1177,1238,1309
180373,0.0,0.004431,1,4,False,False,1178,1242,1049
206524,0.0,0.003546,1,1,False,False,1313,1876,1392
44121,0.0,0.003546,1,0,False,False,1314,1878,1393
574009,0.0,0.003546,1,1,False,False,963,126,1179
203646,0.0,0.003546,1,1,False,False,1446,2371,1480
815096,0.0,0.00752,1,2,False,False,1447,2377,525
212097,0.0,0.003546,1,0,False,False,1448,2382,1481
212107,0.0,0.003546,1,0,False,False,1449,2384,1482
346243,0.0,0.003918,1,2,False,False,1081,708,1143
219218,0.0,0.003546,1,0,False,False,1450,2390,1483
567018,0.0,0.003546,1,2,False,False,1451,2392,1484
219976,0.0,0.003546,1,0,False,False,1452,2393,1485
220420,0.0,0.003546,1,0,False,False,1453,2394,1486
6941,0.0,0.003546,1,3,False,False,1080,698,1250
93923,0.0,0.003918,1,3,False,False,1021,384,1136
630890,0.0,0.003546,1,1,False,False,1458,2410,1491
238401,0.0,0.003546,1,0,False,False,1459,2415,1492
245288,0.0,0.003546,1,0,False,False,1460,2418,1493
521855,0.0,0.003918,1,3,False,False,1306,1849,1156
40131,0.0,0.003546,1,1,False,False,1307,1852,1387
252715,0.0,0.003546,1,1,False,False,1179,1250,1310
193354,0.0,0.003546,1,3,False,False,1180,1256,1311
11326,0.0,0.006444,1,1,False,False,1181,1258,624
217139,0.0,0.003546,1,2,False,False,1182,1263,1312
11337,0.0,0.003546,1,0,False,False,1183,1264,1313
41216,0.0,0.003546,1,1,False,False,1308,1858,1388
128383,0.0,0.003546,1,2,False,False,1309,1860,1389
144212,0.0,0.003546,1,3,False,False,1310,1862,1390
42209,0.0,0.004289,1,1,False,False,1311,1868,1061
589923,0.0,0.003546,1,3,False,False,1294,1807,1380
260979,0.0,0.003546,1,1,False,False,1295,1811,1381
37879,0.0,0.003546,1,0,False,False,1296,1812,1382
117316,0.0,0.004872,1,3,False,False,1297,1816,900
592975,0.0,0.004146,1,5,False,False,1298,1817,1102
592986,0.0,0.004146,1,4,False,False,1299,1818,1103
593060,0.0,0.003546,1,2,False,False,1300,1819,1383
642847,0.0,0.008288,1,1,False,False,1301,1827,473
38771,0.0,0.003546,1,0,False,False,1302,1828,1384
12155,0.0,0.003546,1,1,False,False,1184,1268,1314
195150,0.0,0.003546,1,3,False,False,1303,1837,1385
66986,0.0,0.004991,1,2,False,False,1304,1841,843
51045,0.0,0.003546,1,3,False,False,1305,1848,1386
696343,0.0,0.003546,1,1,False,False,1455,2402,1488
851968,0.0,0.003546,1,2,False,False,1456,2403,1489
232860,0.0,0.003546,1,0,False,False,1457,2406,1490
250566,0.0,0.003546,1,0,False,False,1462,2421,1495
253762,0.0,0.006112,1,0,False,False,1463,2422,674
561364,0.0,0.003546,1,3,False,False,1077,679,1247
167670,0.0,0.003546,1,5,False,False,1078,682,1248
238099,0.0,0.003546,1,2,False,False,1079,683,1249
218682,0.0,0.003918,1,2,False,False,1074,652,1142
103529,0.0,0.003546,1,2,False,False,1075,658,1245
280876,0.0,0.003546,1,2,False,False,1076,666,1246
258259,0.0,0.003546,1,0,False,False,1464,2424,1496
114308,0.0,0.004431,1,1,False,False,996,257,1046
161221,0.0,0.003546,1,3,False,False,997,259,1198
634902,0.0,0.003546,1,2,False,False,968,148,1183
634904,0.0,0.003546,1,2,False,False,969,149,1184
634938,0.0,0.003546,1,2,False,False,970,150,1185
640617,0.0,0.004289,1,2,False,False,971,152,1054
46500,0.0,0.003918,1,1,False,False,1293,1801,1155
66982,0.0,0.004991,1,3,False,False,1292,1797,842
170798,0.0,0.004254,1,2,False,False,998,260,1065
20972,0.0,0.003546,1,2,False,False,999,262,1199
334153,0.0,0.003546,1,3,False,False,1000,266,1200
111866,0.0,0.004146,1,4,False,False,1188,1295,1096
95225,0.0,0.004437,1,3,False,False,1189,1296,1045
213279,0.0,0.003546,1,1,False,False,1190,1304,1315
155736,0.0,0.004977,1,3,False,False,1185,1281,844
28632,0.0,0.005114,1,1,False,False,1186,1283,835
12194,0.0,0.004289,1,0,False,False,1187,1287,1058
260121,0.0,0.003546,1,0,False,False,1465,2425,1497
262108,0.0,0.003546,1,0,False,False,1466,2427,1498
262121,0.0,0.003546,1,0,False,False,1467,2428,1499
278403,0.0,0.003918,1,0,False,False,1468,2440,1162
285687,0.0,0.003546,1,0,False,False,1469,2442,1500
248431,0.0,0.003546,1,0,False,False,1461,2420,1494
292277,0.0,0.005773,1,0,False,False,1472,2447,719
302545,0.0,0.003546,1,0,False,False,1473,2450,1502
643199,0.0,0.003546,1,2,False,False,1474,2453,1503
72056,0.0,0.003546,1,1,False,False,1071,641,1242
255233,0.0,0.003546,1,2,False,False,1072,643,1243
221302,0.0,0.003546,1,3,False,False,1073,647,1244
318071,0.0,0.003546,1,0,False,False,1475,2457,1504
318187,0.0,0.003546,1,0,False,False,1476,2458,1505
321004,0.0,0.003546,1,0,False,False,1477,2459,1506
325314,0.0,0.003546,1,0,False,False,1478,2462,1507
627024,0.0,0.003546,1,3,False,False,1290,1790,1378
16451,0.0,0.003546,1,4,False,False,1191,1307,1316
16470,0.0,0.003546,1,2,False,False,1192,1308,1317
16474,0.0,0.00605,1,4,False,False,1193,1309,678
62718,0.0,0.004661,1,3,False,False,1194,1327,906
134060,0.0,0.003546,1,1,False,False,1291,1793,1379
376704,0.0,0.003546,1,0,False,False,1487,2477,1511
379288,0.0,0.004581,1,0,False,False,1488,2479,918
380341,0.0,0.003546,1,0,False,False,1489,2480,1512
384428,0.0,0.003546,1,0,False,False,1490,2482,1513
131318,0.0,0.003546,1,5,False,False,1196,1337,1319
358884,0.0,0.003546,1,1,False,False,1197,1340,1320
13269,0.0,0.006892,1,2,False,False,1198,1343,580
13656,0.0,0.003546,1,3,False,False,1199,1346,1321
368605,0.0,0.003546,1,2,False,False,1284,1773,1376
87482,0.0,0.006119,1,4,False,False,1285,1774,671
59772,0.0,0.005181,1,1,False,False,1286,1780,827
519318,0.0,0.003546,1,1,False,False,1287,1786,1377
399370,0.0,0.004896,1,4,False,False,1288,1788,849
60169,0.0,0.004431,1,3,False,False,1289,1789,1052
288107,0.0,0.003546,1,0,False,False,1470,2444,1501
289945,0.0,0.005173,1,0,False,False,1471,2446,829
578347,0.0,0.004146,1,5,False,False,1063,600,1078
751408,0.0,0.003546,1,4,False,False,1064,604,1238
13966,0.0,0.003546,1,0,False,False,1201,1355,1323
13982,0.0,0.005015,1,1,False,False,1202,1358,840
14083,0.0,0.003546,1,1,False,False,1203,1365,1324
124296,0.0,0.003546,1,1,False,False,1283,1754,1375
13024,0.0,0.003546,1,2,False,False,1195,1331,1318
337766,0.0,0.004746,1,0,False,False,1479,2464,904
348305,0.0,0.007003,1,0,False,False,1480,2465,567
360028,0.0,0.003546,1,0,False,False,1481,2468,1508
746058,0.0,0.004581,1,2,False,False,1482,2471,917
368657,0.0,0.004146,1,1,False,False,1483,2472,1117
256106,0.0,0.003546,1,3,False,False,1070,633,1241
400455,0.0,0.004146,1,1,False,False,1484,2473,1118
375605,0.0,0.003546,1,0,False,False,1485,2475,1509
375825,0.0,0.003546,1,1,False,False,1486,2476,1510
36167,0.0,0.004661,1,3,False,False,993,239,905
267003,0.0,0.006887,1,1,False,False,994,244,581
463,0.0,0.005745,1,0,False,False,995,245,720
787016,0.0,0.003546,1,3,False,False,975,165,1187
82098,0.0,0.003546,1,2,False,False,976,168,1188
200630,0.0,0.003918,1,1,False,False,1282,1741,1154
83746,0.0,0.003546,1,2,False,False,1200,1347,1322
390693,0.0,0.003546,1,0,False,False,1491,2484,1514
684972,0.0,0.003546,1,2,False,False,1492,2485,1515
408885,0.0,0.003546,1,0,False,False,1493,2487,1516
578306,0.0,0.004146,1,3,False,False,1066,616,1079
578309,0.0,0.004146,1,5,False,False,1067,617,1080
630817,0.0,0.003546,1,1,False,False,1068,620,1240
342802,0.0,0.007274,1,4,False,False,1069,627,552
282700,0.0,0.003546,1,1,False,False,1061,598,1236
395540,0.0,0.003546,1,2,False,False,1062,599,1237
430574,0.0,0.003546,1,0,False,False,1497,2492,1518
671052,0.0,0.003546,1,1,False,False,1498,2496,1519
645571,0.0,0.008927,1,1,False,False,1499,2497,435
446610,0.0,0.003546,1,0,False,False,1500,2498,1520
458439,0.0,0.003546,1,0,False,False,1501,2500,1521
459206,0.0,0.003546,1,0,False,False,1502,2502,1522
466170,0.0,0.004661,1,0,False,False,1503,2503,908
577331,0.0,0.003546,1,2,False,False,1504,2508,1523
632796,0.0,0.003546,1,2,False,False,1278,1729,1372
632874,0.0,0.003546,1,2,False,False,1279,1730,1373
633721,0.0,0.003546,1,3,False,False,1280,1732,1374
67246,0.0,0.00541,1,2,False,False,1281,1734,795
647447,0.0,0.003918,1,4,False,False,972,156,1131
69296,0.0,0.004146,1,4,False,False,973,161,1070
735303,0.0,0.003546,1,2,False,False,974,163,1186
643069,0.0,0.003546,1,3,False,False,1204,1368,1325
59045,0.0,0.003546,1,2,False,False,1059,575,1234
52784,0.0,0.003546,1,4,False,False,1060,587,1235
561582,0.0,0.004581,1,2,False,False,1507,2522,919
593544,0.0,0.003546,1,1,False,False,1508,2534,1525
264347,0.0,0.003546,1,1,False,False,1208,1389,1329
210309,0.0,0.003546,1,1,False,False,1209,1394,1330
217115,0.0,0.003546,1,2,False,False,1210,1395,1331
41666,0.0,0.003546,1,2,False,False,1211,1397,1332
15431,0.0,0.003546,1,0,False,False,1212,1399,1333
14431,0.0,0.003546,1,4,False,False,1205,1373,1326
592830,0.0,0.003546,1,5,False,False,1206,1385,1327
60682,0.0,0.003546,1,1,False,False,1207,1386,1328
2663,0.0,0.003546,1,1,False,False,1065,606,1239
416867,0.0,0.003546,1,0,False,False,1494,2489,1517
416964,0.0,0.004289,1,0,False,False,1495,2490,1063
421481,0.0,0.003918,1,0,False,False,1496,2491,1163
593559,0.0,0.004146,1,2,False,False,1509,2544,1120
593560,0.0,0.004146,1,2,False,False,1510,2545,1121
579108,0.0,0.003546,1,0,False,False,1511,2546,1526
582349,0.0,0.003546,1,0,False,False,1512,2548,1527
149669,0.0,0.003918,1,4,False,False,989,224,1133
189708,0.0,0.004059,1,1,False,False,990,226,1126
28278,0.0,0.003546,1,5,False,False,991,229,1196
32872,0.0,0.003546,1,3,False,False,992,230,1197
29708,0.0,0.003918,1,1,False,False,1273,1700,1153
400473,0.0,0.004289,1,1,False,False,1274,1701,1060
29738,0.0,0.003546,1,0,False,False,1275,1703,1369
144679,0.0,0.003546,1,2,False,False,1276,1706,1370
31055,0.0,0.003546,1,0,False,False,1277,1707,1371
683360,0.0,0.004146,1,1,False,False,1505,2517,1119
529165,0.0,0.003546,1,0,False,False,1506,2520,1524
321861,0.0,0.003546,1,2,False,False,1058,572,1233
594039,0.0,0.003546,1,0,False,False,1515,2558,1530
594119,0.0,0.003546,1,0,False,False,1516,2559,1531
594483,0.0,0.003546,1,0,False,False,1517,2561,1532
131315,0.0,0.003546,1,3,False,False,1271,1683,1368
365294,0.0,0.004431,1,1,False,False,1272,1684,1051
273949,0.0,0.003546,1,3,False,False,1216,1425,1336
523394,0.0,0.003546,1,4,False,False,1213,1409,1334
189572,0.0,0.003546,1,3,False,False,1214,1415,1335
430329,0.0,0.004289,1,1,False,False,1215,1418,1059
91975,0.0,0.003546,1,5,False,False,988,220,1195
188318,0.0,0.003546,1,3,False,False,1024,423,1216
188471,0.0,0.004581,1,4,False,False,1025,424,912
49847,0.0,0.003918,1,4,False,False,1054,555,1141
582343,0.0,0.003546,1,5,False,False,1055,556,1230
591017,0.0,0.003546,1,4,False,False,1056,557,1231
107177,0.0,0.003546,1,1,False,False,1057,562,1232
646286,0.0,0.016986,1,5,False,False,1219,1441,199
184157,0.0,0.003546,1,2,False,False,1220,1447,1339
17363,0.0,0.006281,1,0,False,False,1221,1451,647
28267,0.0,0.003546,1,0,False,False,1265,1666,1365
567005,0.0,0.003546,1,2,False,False,1266,1668,1366
28336,0.0,0.00916,1,3,False,False,1267,1669,423
28359,0.0,0.005346,1,1,False,False,1268,1671,800
98698,0.0,0.007573,1,3,False,False,977,175,521
28389,0.0,0.003546,1,0,False,False,1269,1674,1367
194645,0.0,0.003918,1,1,False,False,1270,1676,1152
593201,0.0,0.003546,1,0,False,False,1513,2554,1528
23546,0.0,0.003918,1,1,False,False,1052,552,1140
49844,0.0,0.003546,1,5,False,False,1053,554,1229
120084,0.0,0.003546,1,4,False,False,1022,418,1214
157401,0.0,0.003546,1,2,False,False,1023,420,1215
593209,0.0,0.003546,1,0,False,False,1514,2555,1529
151430,0.0,0.003546,1,2,False,False,1051,550,1228
616336,0.0,0.003546,1,0,False,False,1520,2571,1535
617378,0.0,0.003546,1,0,False,False,1521,2572,1536
617575,0.0,0.003546,1,0,False,False,1522,2574,1537
621555,0.0,0.003546,1,0,False,False,1523,2576,1538
626574,0.0,0.003546,1,2,False,False,1524,2582,1539
628458,0.0,0.003546,1,0,False,False,1525,2584,1540
633030,0.0,0.004146,1,1,False,False,1526,2587,1122
424540,0.0,0.00565,1,2,False,False,1228,1464,742
27246,0.0,0.003546,1,0,False,False,1260,1645,1361
27514,0.0,0.003546,1,1,False,False,1261,1647,1362
592826,0.0,0.003546,1,2,False,False,1262,1651,1363
27632,0.0,0.005174,1,2,False,False,1263,1657,828
116021,0.0,0.003546,1,1,False,False,1264,1660,1364
643003,0.0,0.003546,1,1,False,False,1217,1437,1337
644093,0.0,0.003546,1,5,False,False,1218,1438,1338
643485,0.447623,0.093328,1,3,False,True,1530,5,28
69392,0.0,0.003546,1,3,False,False,1031,439,1218
18774,0.0,0.00903,1,2,False,False,1231,1472,429
103537,0.0,0.008046,1,2,False,False,1232,1475,489
173863,0.0,0.003918,1,1,False,False,1233,1477,1149
79817,0.0,0.003546,1,2,False,False,1234,1479,1344
17477,0.0,0.003546,1,1,False,False,1222,1452,1340
17488,0.0,0.003546,1,0,False,False,1223,1453,1341
17821,0.0,0.003546,1,0,False,False,1224,1456,1342
18251,0.0,0.003546,1,1,False,False,1225,1458,1343
18313,0.0,0.004431,1,0,False,False,1226,1459,1050
18532,0.0,0.004581,1,1,False,False,1227,1460,913
604073,0.0,0.003546,1,0,False,False,1518,2567,1533
610529,0.0,0.003546,1,0,False,False,1519,2569,1534
136766,0.0,0.003546,1,5,False,False,1049,548,1227
136768,0.0,0.003918,1,3,False,False,1050,549,1139
340299,0.0,0.010534,1,2,False,False,1028,432,370
593328,0.0,0.004146,1,2,False,False,1235,1493,1099
593329,0.0,0.004146,1,2,False,False,1236,1494,1100
30934,0.0,0.003546,1,1,False,False,1237,1498,1345
628888,0.0,0.003546,1,1,False,False,1238,1505,1346
649730,0.0,0.003546,1,2,False,False,1239,1506,1347
25794,0.0,0.003918,1,1,False,False,1259,1637,1151
531348,0.0,0.004146,1,3,False,False,1229,1468,1097
531351,0.0,0.004146,1,3,False,False,1230,1469,1098
310530,0.0,0.004146,1,4,False,False,1045,510,1076
38839,0.0,0.004146,1,3,False,False,1046,511,1077
6771,0.0,0.004289,1,5,False,False,1047,528,1055
10186,0.0,0.003546,1,5,False,False,1048,530,1226
633031,0.0,0.004146,1,1,False,False,1527,2588,1123
642593,0.0,0.003546,1,0,False,False,1528,2592,1541
642641,0.0,0.003918,1,0,False,False,1529,2596,1164
434,0.0,0.005189,1,5,False,False,983,209,826
55968,0.0,0.003546,1,4,False,False,984,210,1191
58540,0.0,0.003546,1,3,False,False,985,211,1192
6155,0.0,0.003546,1,5,False,False,986,212,1193
124828,0.0,0.003546,1,1,False,False,1253,1611,1356
63549,0.0,0.003546,1,2,False,False,1254,1617,1357
671293,0.0,0.003546,1,2,False,False,1255,1619,1358
95719,0.0,0.004146,1,2,False,False,1256,1620,1101
40125,0.0,0.003546,1,4,False,False,1257,1625,1359
385572,0.0,0.003546,1,2,False,False,1258,1627,1360
7276,0.0,0.003546,1,4,False,False,1032,440,1219
1951,0.0,0.006748,1,0,False,False,1043,491,601
263486,0.0,0.003546,1,2,False,False,1044,506,1225
1817,0.0,0.003546,1,1,False,False,1042,484,1224
237521,0.0,0.030729,1,1,False,True,1026,429,105
26850,0.0,0.003546,1,1,False,False,1027,430,1217
646334,0.0,0.004146,1,3,False,False,1531,2607,1124
646357,0.0,0.004146,1,3,False,False,1532,2608,1125
642930,0.0,0.003546,1,1,False,False,1533,2611,1542
643735,0.0,0.003918,1,0,False,False,1534,2620,1165
644361,0.0,0.003918,1,0,False,False,1535,2621,1166
645016,0.0,0.003546,1,4,False,False,1536,2622,1543
4878,0.0,0.003546,1,1,False,False,1034,468,1221
521207,0.0,0.003918,1,5,False,False,1035,469,1138
